fecha,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,humedad_relativa_pct,radiacion_solar_mj,viento_ms,riesgo_helada,anio,mes
2017-08-10,Huangascar,16.36,3.47,8.7,0.0,46.19,21.13,2.53,0,2017,8
2017-08-11,Huangascar,16.58,0.78,7.06,0.0,34.14,24.16,2.36,1,2017,8
2017-08-12,Huangascar,16.31,0.86,6.94,0.0,21.91,24.65,2.55,1,2017,8
2017-08-13,Huangascar,16.84,1.24,8.36,0.0,45.08,22.1,2.18,1,2017,8
2017-08-14,Huangascar,16.44,3.07,8.56,0.0,37.83,19.64,2.02,0,2017,8
2017-08-15,Huangascar,17.62,2.4,8.81,0.0,32.49,23.84,2.29,0,2017,8
2017-08-16,Huangascar,17.54,0.8,8.8,0.0,36.02,24.82,2.15,1,2017,8
2017-08-17,Huangascar,16.79,4.1,9.01,0.0,29.68,20.99,2.24,0,2017,8
2017-08-18,Huangascar,13.13,2.96,7.0,0.0,28.01,20.34,1.84,0,2017,8
2017-08-19,Huangascar,16.73,0.87,7.39,0.0,21.83,26.38,2.72,1,2017,8
2017-08-20,Huangascar,18.75,-1.35,8.43,0.0,33.29,25.96,2.11,1,2017,8
2017-08-21,Huangascar,17.61,3.47,9.48,0.0,55.68,23.27,3.11,0,2017,8
2017-08-22,Huangascar,17.68,3.43,9.89,0.0,52.92,20.35,2.14,0,2017,8
2017-08-23,Huangascar,18.63,3.95,10.42,0.0,45.26,24.2,2.04,0,2017,8
2017-08-24,Huangascar,16.69,3.07,9.22,0.0,53.34,22.32,2.19,0,2017,8
2017-08-25,Huangascar,17.76,3.43,9.72,0.0,44.95,23.69,2.21,0,2017,8
2017-08-26,Huangascar,17.04,5.66,9.92,0.0,50.56,21.02,1.95,0,2017,8
2017-08-27,Huangascar,17.71,5.06,10.26,0.0,53.41,19.74,1.61,0,2017,8
2017-08-28,Huangascar,16.01,4.56,9.03,0.0,61.05,15.66,1.84,0,2017,8
2017-08-29,Huangascar,17.04,5.3,10.08,0.0,56.92,17.36,1.98,0,2017,8
2017-08-30,Huangascar,19.09,5.1,10.97,0.0,56.39,16.47,2.11,0,2017,8
2017-08-31,Huangascar,18.69,4.66,10.76,0.0,54.87,20.76,2.14,0,2017,8
2017-09-01,Huangascar,19.84,4.12,11.1,0.0,51.15,23.6,2.31,0,2017,9
2017-09-02,Huangascar,18.88,4.88,10.79,0.0,53.51,17.68,2.32,0,2017,9
2017-09-03,Huangascar,18.13,5.95,10.93,0.0,55.04,18.12,2.13,0,2017,9
2017-09-04,Huangascar,20.02,6.18,11.51,0.0,49.79,22.1,2.24,0,2017,9
2017-09-05,Huangascar,19.61,4.75,10.82,0.0,52.62,19.24,2.46,0,2017,9
2017-09-06,Huangascar,17.76,5.49,10.39,0.0,55.36,16.34,2.27,0,2017,9
2017-09-07,Huangascar,15.69,5.15,9.4,0.39,53.77,15.38,2.42,0,2017,9
2017-09-08,Huangascar,16.78,3.41,9.2,0.0,45.12,20.67,2.38,0,2017,9
2017-09-09,Huangascar,17.39,3.08,9.03,0.0,38.0,24.62,2.54,0,2017,9
2017-09-10,Huangascar,18.48,2.32,9.9,0.0,35.55,24.55,2.17,0,2017,9
2017-09-11,Huangascar,16.65,4.97,9.61,0.0,56.89,14.03,1.81,0,2017,9
2017-09-12,Huangascar,18.72,4.86,10.51,0.0,54.33,11.97,2.17,0,2017,9
2017-09-13,Huangascar,18.37,6.36,10.96,0.0,47.03,17.73,2.6,0,2017,9
2017-09-14,Huangascar,18.43,5.5,10.61,0.01,45.12,21.44,2.2,0,2017,9
2017-09-15,Huangascar,17.93,4.88,10.83,0.0,51.36,13.87,2.01,0,2017,9
2017-09-16,Huangascar,18.79,5.6,11.04,0.98,53.15,14.62,2.09,0,2017,9
2017-09-17,Huangascar,17.63,6.55,10.32,1.02,57.51,15.64,2.14,0,2017,9
2017-09-18,Huangascar,18.56,5.97,11.01,0.12,53.71,13.45,2.08,0,2017,9
2017-09-19,Huangascar,19.22,4.02,10.98,0.0,52.68,20.94,2.67,0,2017,9
2017-09-20,Huangascar,20.95,4.02,11.88,0.0,49.39,25.46,3.08,0,2017,9
2017-09-21,Huangascar,20.33,6.35,12.44,0.0,52.73,21.25,2.22,0,2017,9
2017-09-22,Huangascar,18.88,6.03,11.34,0.0,56.34,15.98,2.36,0,2017,9
2017-09-23,Huangascar,18.15,6.85,11.04,0.0,54.62,16.43,2.05,0,2017,9
2017-09-24,Huangascar,17.9,6.1,10.44,2.55,52.69,15.89,2.5,0,2017,9
2017-09-25,Huangascar,18.8,3.37,10.13,0.84,44.71,20.54,2.61,0,2017,9
2017-09-26,Huangascar,19.18,4.79,10.64,0.0,50.64,20.16,2.13,0,2017,9
2017-09-27,Huangascar,17.93,5.97,10.59,0.03,41.75,24.77,2.4,0,2017,9
2017-09-28,Huangascar,19.74,3.78,10.58,0.0,33.85,27.26,2.35,0,2017,9
2017-09-29,Huangascar,20.23,5.71,11.77,0.0,44.58,28.47,2.11,0,2017,9
2017-09-30,Huangascar,19.74,5.29,11.64,0.0,52.66,26.89,2.36,0,2017,9
2017-10-01,Huangascar,19.97,2.89,11.04,0.0,39.19,28.6,3.08,0,2017,10
2017-10-02,Huangascar,19.95,-0.39,9.16,0.35,30.53,29.82,2.63,1,2017,10
2017-10-03,Huangascar,19.55,5.25,10.38,0.49,56.79,28.3,2.27,0,2017,10
2017-10-04,Huangascar,16.52,4.25,8.92,0.03,62.02,22.79,1.5,0,2017,10
2017-10-05,Huangascar,19.5,5.29,11.11,0.0,52.47,26.56,2.15,0,2017,10
2017-10-06,Huangascar,19.19,5.76,11.37,0.0,49.09,21.5,1.67,0,2017,10
2017-10-07,Huangascar,18.75,4.38,10.65,0.0,50.17,21.59,2.18,0,2017,10
2017-10-08,Huangascar,18.09,5.9,11.12,0.62,46.43,18.05,1.75,0,2017,10
2017-10-09,Huangascar,19.45,5.36,11.89,0.04,40.11,23.93,1.71,0,2017,10
2017-10-10,Huangascar,19.54,6.69,11.72,0.0,50.37,21.46,2.08,0,2017,10
2017-10-11,Huangascar,18.24,5.56,10.6,0.02,56.29,18.55,2.28,0,2017,10
2017-10-12,Huangascar,18.53,5.43,10.82,0.0,53.86,16.39,2.1,0,2017,10
2017-10-13,Huangascar,19.02,6.25,11.04,0.0,50.53,17.99,1.99,0,2017,10
2017-10-14,Huangascar,19.18,6.87,11.49,5.54,55.1,19.92,1.87,0,2017,10
2017-10-15,Huangascar,17.55,6.08,10.85,2.04,61.86,14.3,1.88,0,2017,10
2017-10-16,Huangascar,18.36,6.17,11.11,0.77,59.23,14.86,2.08,0,2017,10
2017-10-17,Huangascar,19.25,7.33,11.99,3.09,58.5,18.19,1.82,0,2017,10
2017-10-18,Huangascar,18.51,7.1,11.53,1.26,57.36,21.77,2.57,0,2017,10
2017-10-19,Huangascar,21.03,6.03,12.82,0.13,53.3,26.34,2.34,0,2017,10
2017-10-20,Huangascar,17.12,6.51,10.82,0.0,61.08,23.63,2.14,0,2017,10
2017-10-21,Huangascar,15.26,5.94,10.18,0.0,59.0,23.4,1.57,0,2017,10
2017-10-22,Huangascar,19.81,5.97,11.55,0.0,56.18,19.22,1.88,0,2017,10
2017-10-23,Huangascar,12.92,5.74,8.56,2.01,62.08,18.09,2.49,0,2017,10
2017-10-24,Huangascar,17.94,5.08,10.25,0.23,53.95,20.24,1.9,0,2017,10
2017-10-25,Huangascar,19.31,5.98,10.98,0.74,50.51,23.17,2.33,0,2017,10
2017-10-26,Huangascar,18.93,5.72,11.3,0.38,50.42,22.38,2.02,0,2017,10
2017-10-27,Huangascar,18.69,6.98,11.52,0.0,51.9,18.45,2.2,0,2017,10
2017-10-28,Huangascar,18.43,4.92,10.58,0.0,48.69,21.78,2.09,0,2017,10
2017-10-29,Huangascar,16.75,4.53,9.14,1.37,54.44,14.95,2.7,0,2017,10
2017-10-30,Huangascar,17.79,2.72,8.98,0.11,45.85,24.58,2.9,0,2017,10
2017-10-31,Huangascar,19.32,2.93,9.96,0.0,37.88,28.29,2.52,0,2017,10
2017-11-01,Huangascar,16.82,4.97,10.12,0.09,42.1,21.15,2.34,0,2017,11
2017-11-02,Huangascar,15.73,5.16,9.69,0.02,49.28,24.21,1.97,0,2017,11
2017-11-03,Huangascar,19.32,5.81,11.09,1.24,50.58,20.36,2.31,0,2017,11
2017-11-04,Huangascar,18.9,6.02,10.85,0.21,56.23,24.87,2.61,0,2017,11
2017-11-05,Huangascar,18.94,5.91,10.96,0.0,56.43,23.06,2.5,0,2017,11
2017-11-06,Huangascar,17.85,5.88,10.35,0.0,57.01,21.29,2.04,0,2017,11
2017-11-07,Huangascar,17.68,6.06,10.41,0.0,54.66,24.12,2.14,0,2017,11
2017-11-08,Huangascar,19.08,4.85,11.24,0.0,45.16,29.17,2.07,0,2017,11
2017-11-09,Huangascar,16.87,6.08,10.37,0.0,51.82,18.32,1.73,0,2017,11
2017-11-10,Huangascar,18.29,6.84,11.04,0.0,57.21,18.27,2.16,0,2017,11
2017-11-11,Huangascar,18.17,7.03,11.39,0.0,55.97,18.58,1.92,0,2017,11
2017-11-12,Huangascar,16.33,5.92,9.79,0.29,60.45,21.06,1.72,0,2017,11
2017-11-13,Huangascar,17.44,6.03,10.59,0.02,52.24,27.06,2.54,0,2017,11
2017-11-14,Huangascar,17.76,5.09,10.34,0.36,47.58,24.45,2.82,0,2017,11
2017-11-15,Huangascar,16.35,5.12,9.69,0.82,58.15,23.3,2.11,0,2017,11
2017-11-16,Huangascar,19.1,5.16,10.77,0.0,57.43,20.04,2.36,0,2017,11
2017-11-17,Huangascar,17.4,5.89,10.24,0.0,61.52,19.1,1.99,0,2017,11
2017-11-18,Huangascar,16.83,4.96,9.21,0.0,63.71,22.88,2.17,0,2017,11
2017-11-19,Huangascar,13.42,5.32,8.21,0.0,62.27,23.57,1.58,0,2017,11
2017-11-20,Huangascar,15.57,5.1,9.22,0.0,60.26,27.8,2.4,0,2017,11
2017-11-21,Huangascar,18.36,4.95,11.04,0.0,52.51,26.61,2.0,0,2017,11
2017-11-22,Huangascar,19.33,7.3,11.69,0.0,56.8,24.07,1.83,0,2017,11
2017-11-23,Huangascar,17.56,5.91,10.71,0.0,51.99,21.37,2.67,0,2017,11
2017-11-24,Huangascar,18.19,6.11,11.35,0.0,49.92,20.63,1.92,0,2017,11
2017-11-25,Huangascar,19.32,6.48,12.0,0.0,50.76,22.83,2.0,0,2017,11
2017-11-26,Huangascar,21.01,5.11,12.28,0.25,50.96,19.49,2.28,0,2017,11
2017-11-27,Huangascar,17.08,7.35,11.06,0.32,61.79,21.18,1.49,0,2017,11
2017-11-28,Huangascar,15.57,6.59,10.31,1.44,67.86,13.42,1.25,0,2017,11
2017-11-29,Huangascar,17.79,7.14,10.82,0.22,67.03,20.69,1.84,0,2017,11
2017-11-30,Huangascar,17.12,6.76,10.26,1.52,66.11,17.62,2.41,0,2017,11
2017-12-01,Huangascar,17.89,5.1,10.04,0.34,49.96,26.23,2.49,0,2017,12
2017-12-02,Huangascar,16.65,5.44,9.49,0.0,58.21,24.78,2.11,0,2017,12
2017-12-03,Huangascar,16.25,5.22,10.05,0.0,60.48,27.2,2.38,0,2017,12
2017-12-04,Huangascar,18.67,4.08,10.51,0.0,54.62,22.37,2.29,0,2017,12
2017-12-05,Huangascar,18.67,6.56,11.08,0.0,45.05,18.2,2.69,0,2017,12
2017-12-06,Huangascar,17.4,4.47,10.63,0.0,37.28,18.04,2.85,0,2017,12
2017-12-07,Huangascar,16.26,5.64,10.1,0.0,56.48,22.51,2.09,0,2017,12
2017-12-08,Huangascar,16.83,5.81,10.15,0.0,59.23,16.8,1.99,0,2017,12
2017-12-09,Huangascar,18.46,6.46,11.21,0.0,54.33,20.03,2.64,0,2017,12
2017-12-10,Huangascar,19.56,4.93,11.2,0.0,32.42,27.42,2.77,0,2017,12
2017-12-11,Huangascar,18.93,4.31,10.38,0.0,48.75,21.8,2.45,0,2017,12
2017-12-12,Huangascar,18.27,5.49,10.24,0.87,60.42,24.62,2.02,0,2017,12
2017-12-13,Huangascar,19.61,6.14,11.54,0.24,58.41,21.71,1.68,0,2017,12
2017-12-14,Huangascar,19.58,6.02,11.84,0.07,55.24,25.09,2.25,0,2017,12
2017-12-15,Huangascar,18.31,6.29,11.11,0.02,59.74,14.47,2.06,0,2017,12
2017-12-16,Huangascar,17.57,6.87,11.14,0.88,58.78,23.09,1.57,0,2017,12
2017-12-17,Huangascar,17.54,5.28,9.7,2.1,64.63,14.68,2.14,0,2017,12
2017-12-18,Huangascar,17.48,5.96,9.62,1.7,64.77,19.11,2.26,0,2017,12
2017-12-19,Huangascar,18.0,5.77,10.46,0.6,60.02,17.38,2.5,0,2017,12
2017-12-20,Huangascar,16.8,5.98,10.05,0.0,63.08,19.86,2.4,0,2017,12
2017-12-21,Huangascar,16.76,4.45,9.0,5.43,67.81,16.37,2.35,0,2017,12
2017-12-22,Huangascar,15.77,5.33,9.13,2.13,70.03,19.08,2.46,0,2017,12
2017-12-23,Huangascar,17.11,5.13,9.97,0.17,68.72,22.92,2.28,0,2017,12
2017-12-24,Huangascar,18.42,5.66,10.68,0.0,58.32,24.71,2.97,0,2017,12
2017-12-25,Huangascar,15.69,5.54,9.34,0.0,54.44,20.74,2.21,0,2017,12
2017-12-26,Huangascar,14.13,5.24,8.71,0.0,72.88,18.43,1.27,0,2017,12
2017-12-27,Huangascar,16.18,4.04,8.96,0.0,74.05,13.47,1.8,0,2017,12
2017-12-28,Huangascar,13.88,4.74,8.22,4.55,77.75,17.99,2.3,0,2017,12
2017-12-29,Huangascar,14.49,4.54,8.35,0.31,70.62,13.86,1.76,0,2017,12
2017-12-30,Huangascar,14.62,5.39,8.34,8.05,76.07,18.2,1.81,0,2017,12
2017-12-31,Huangascar,13.84,4.08,7.79,6.23,73.9,14.5,1.71,0,2017,12
2018-01-01,Huangascar,15.0,4.69,8.29,0.22,74.94,15.2,2.29,0,2018,1
2018-01-02,Huangascar,13.74,3.51,7.47,0.24,73.23,17.4,2.48,0,2018,1
2018-01-03,Huangascar,16.2,4.38,9.0,0.15,62.79,18.94,2.42,0,2018,1
2018-01-04,Huangascar,16.27,3.91,8.96,0.0,66.68,17.93,1.96,0,2018,1
2018-01-05,Huangascar,17.44,5.51,9.73,1.17,66.89,14.01,2.35,0,2018,1
2018-01-06,Huangascar,12.9,5.06,7.98,0.29,74.38,13.91,1.69,0,2018,1
2018-01-07,Huangascar,16.44,4.42,8.9,2.45,65.72,12.03,2.39,0,2018,1
2018-01-08,Huangascar,14.25,4.68,8.29,2.14,72.11,14.75,1.66,0,2018,1
2018-01-09,Huangascar,16.8,4.12,9.49,0.26,71.9,17.98,1.79,0,2018,1
2018-01-10,Huangascar,14.2,4.87,8.75,3.43,74.17,17.62,1.03,0,2018,1
2018-01-11,Huangascar,15.48,3.82,8.8,0.84,73.77,18.11,1.45,0,2018,1
2018-01-12,Huangascar,14.61,5.2,8.7,6.74,78.38,15.22,2.2,0,2018,1
2018-01-13,Huangascar,12.45,4.13,7.55,1.85,81.32,20.74,2.38,0,2018,1
2018-01-14,Huangascar,15.69,2.18,7.67,0.0,73.51,23.26,2.27,0,2018,1
2018-01-15,Huangascar,14.14,2.58,7.29,0.0,78.34,13.72,1.75,0,2018,1
2018-01-16,Huangascar,16.38,4.38,9.36,0.0,72.33,16.25,1.48,0,2018,1
2018-01-17,Huangascar,15.76,4.58,9.49,1.36,71.91,17.78,1.26,0,2018,1
2018-01-18,Huangascar,15.94,5.21,9.69,1.78,72.32,16.39,1.06,0,2018,1
2018-01-19,Huangascar,15.77,5.37,9.58,11.53,75.18,18.79,1.54,0,2018,1
2018-01-20,Huangascar,16.19,5.56,9.55,3.17,72.0,17.42,1.5,0,2018,1
2018-01-21,Huangascar,17.36,4.69,9.68,9.06,72.24,18.04,1.63,0,2018,1
2018-01-22,Huangascar,13.59,5.57,8.69,6.18,77.12,11.65,1.59,0,2018,1
2018-01-23,Huangascar,12.26,5.64,7.96,1.14,76.27,16.28,1.16,0,2018,1
2018-01-24,Huangascar,17.15,5.73,9.9,0.01,61.88,21.71,1.36,0,2018,1
2018-01-25,Huangascar,17.45,4.97,10.14,0.0,64.4,20.09,1.79,0,2018,1
2018-01-26,Huangascar,16.45,5.92,10.19,0.0,63.18,18.8,1.76,0,2018,1
2018-01-27,Huangascar,18.83,6.08,10.7,0.0,61.42,22.41,2.76,0,2018,1
2018-01-28,Huangascar,19.56,4.78,11.29,0.37,54.91,26.84,2.01,0,2018,1
2018-01-29,Huangascar,14.1,6.0,8.82,0.25,75.87,19.83,1.38,0,2018,1
2018-01-30,Huangascar,17.52,5.98,10.32,0.0,66.99,22.1,2.47,0,2018,1
2018-01-31,Huangascar,17.95,6.24,10.77,0.28,65.1,20.69,1.9,0,2018,1
2018-02-01,Huangascar,14.35,6.51,9.69,2.49,66.73,19.41,1.44,0,2018,2
2018-02-02,Huangascar,17.82,6.22,10.55,0.51,61.92,20.4,2.39,0,2018,2
2018-02-03,Huangascar,18.23,4.87,10.18,0.61,60.74,23.5,2.19,0,2018,2
2018-02-04,Huangascar,17.69,5.39,10.36,0.68,67.97,21.05,2.48,0,2018,2
2018-02-05,Huangascar,16.45,6.05,9.65,6.86,74.37,18.36,1.62,0,2018,2
2018-02-06,Huangascar,17.5,6.23,10.47,0.42,73.81,17.89,1.37,0,2018,2
2018-02-07,Huangascar,16.98,6.39,9.8,2.56,75.93,18.52,1.96,0,2018,2
2018-02-08,Huangascar,17.46,4.9,9.67,0.87,71.29,16.69,2.39,0,2018,2
2018-02-09,Huangascar,15.87,5.35,9.13,2.49,72.86,19.82,2.56,0,2018,2
2018-02-10,Huangascar,13.14,5.16,7.99,4.34,77.82,17.13,1.39,0,2018,2
2018-02-11,Huangascar,14.9,5.12,8.82,0.99,76.86,15.79,1.57,0,2018,2
2018-02-12,Huangascar,15.46,5.35,9.23,1.88,78.43,16.52,1.72,0,2018,2
2018-02-13,Huangascar,17.17,5.12,9.59,2.6,76.58,17.98,1.52,0,2018,2
2018-02-14,Huangascar,15.23,6.27,9.76,1.0,76.15,12.74,1.84,0,2018,2
2018-02-15,Huangascar,16.9,5.66,9.86,2.87,74.55,17.66,1.73,0,2018,2
2018-02-16,Huangascar,17.15,3.01,9.42,0.49,75.42,17.67,1.37,0,2018,2
2018-02-17,Huangascar,17.19,5.1,9.61,1.13,77.09,17.24,1.8,0,2018,2
2018-02-18,Huangascar,16.49,4.82,9.31,4.27,74.33,14.37,2.55,0,2018,2
2018-02-19,Huangascar,14.15,5.07,8.2,4.35,74.27,18.74,1.78,0,2018,2
2018-02-20,Huangascar,15.15,4.44,8.35,5.78,79.33,13.32,1.82,0,2018,2
2018-02-21,Huangascar,13.8,3.88,7.28,4.38,80.37,14.88,1.69,0,2018,2
2018-02-22,Huangascar,15.84,3.25,8.19,0.09,73.31,22.47,2.07,0,2018,2
2018-02-23,Huangascar,15.53,4.09,8.0,0.0,67.68,20.31,2.28,0,2018,2
2018-02-24,Huangascar,15.54,3.2,8.08,0.4,67.48,24.57,2.15,0,2018,2
2018-02-25,Huangascar,15.04,4.29,8.19,0.27,79.4,18.28,1.45,0,2018,2
2018-02-26,Huangascar,14.63,4.39,8.04,0.02,80.68,13.95,1.82,0,2018,2
2018-02-27,Huangascar,15.73,4.81,8.48,0.63,77.84,16.54,1.87,0,2018,2
2018-02-28,Huangascar,11.71,4.66,7.7,2.68,81.73,15.87,0.93,0,2018,2
2018-03-01,Huangascar,15.51,5.17,8.64,5.67,78.78,13.39,1.8,0,2018,3
2018-03-02,Huangascar,17.06,6.19,10.24,2.16,73.82,18.47,1.6,0,2018,3
2018-03-03,Huangascar,15.93,5.4,9.66,0.73,76.62,17.85,1.36,0,2018,3
2018-03-04,Huangascar,17.0,4.55,9.7,2.62,77.08,18.59,1.28,0,2018,3
2018-03-05,Huangascar,16.04,5.78,9.3,1.94,78.37,13.18,1.81,0,2018,3
2018-03-06,Huangascar,16.42,5.91,9.73,0.17,73.51,18.22,1.67,0,2018,3
2018-03-07,Huangascar,17.51,5.08,9.96,0.0,73.12,17.31,1.68,0,2018,3
2018-03-08,Huangascar,17.51,4.68,9.69,2.43,73.8,18.33,1.89,0,2018,3
2018-03-09,Huangascar,17.91,5.86,10.25,0.34,66.79,17.01,1.93,0,2018,3
2018-03-10,Huangascar,17.24,7.36,10.95,4.8,69.33,19.49,1.15,0,2018,3
2018-03-11,Huangascar,16.79,7.04,10.65,2.25,73.77,19.7,1.07,0,2018,3
2018-03-12,Huangascar,16.86,5.89,9.68,0.16,73.57,16.36,1.62,0,2018,3
2018-03-13,Huangascar,15.25,5.66,9.19,3.0,73.0,14.14,1.42,0,2018,3
2018-03-14,Huangascar,16.77,5.76,9.51,6.05,73.35,15.25,2.1,0,2018,3
2018-03-15,Huangascar,16.52,4.95,9.11,0.62,73.5,15.08,1.71,0,2018,3
2018-03-16,Huangascar,16.98,4.81,9.4,0.0,72.48,14.41,1.71,0,2018,3
2018-03-17,Huangascar,15.87,5.64,9.01,0.85,78.79,13.21,2.15,0,2018,3
2018-03-18,Huangascar,16.25,4.14,8.55,0.61,74.59,15.27,1.88,0,2018,3
2018-03-19,Huangascar,16.67,4.54,8.89,0.0,73.62,14.89,1.8,0,2018,3
2018-03-20,Huangascar,16.84,4.65,9.84,0.09,72.88,18.06,1.6,0,2018,3
2018-03-21,Huangascar,16.4,6.43,10.19,1.04,73.54,14.63,1.57,0,2018,3
2018-03-22,Huangascar,17.43,5.95,9.86,3.63,74.31,13.63,2.19,0,2018,3
2018-03-23,Huangascar,15.93,4.95,8.59,0.69,76.52,12.85,1.62,0,2018,3
2018-03-24,Huangascar,15.56,4.27,9.09,0.0,74.25,15.3,1.52,0,2018,3
2018-03-25,Huangascar,16.85,6.08,10.28,0.0,74.49,15.08,1.03,0,2018,3
2018-03-26,Huangascar,17.49,6.89,10.21,0.0,74.01,20.29,2.04,0,2018,3
2018-03-27,Huangascar,16.53,5.95,9.62,0.0,72.19,19.22,1.97,0,2018,3
2018-03-28,Huangascar,17.31,5.62,9.78,0.18,70.26,20.31,2.15,0,2018,3
2018-03-29,Huangascar,16.58,5.91,9.52,0.2,70.21,21.72,1.61,0,2018,3
2018-03-30,Huangascar,16.86,3.37,9.2,0.0,69.83,24.52,2.43,0,2018,3
2018-03-31,Huangascar,17.52,1.49,8.52,0.0,42.87,27.71,2.45,1,2018,3
2018-04-01,Huangascar,17.08,3.81,9.02,0.0,65.83,22.43,1.59,0,2018,4
2018-04-02,Huangascar,17.16,4.94,9.51,0.28,70.24,17.55,1.51,0,2018,4
2018-04-03,Huangascar,15.37,6.14,9.03,0.03,73.83,17.69,1.92,0,2018,4
2018-04-04,Huangascar,16.46,5.22,9.32,0.0,70.38,16.21,1.54,0,2018,4
2018-04-05,Huangascar,15.6,5.27,8.9,0.0,75.02,15.17,1.34,0,2018,4
2018-04-06,Huangascar,16.59,5.41,9.48,0.0,67.7,16.61,1.29,0,2018,4
2018-04-07,Huangascar,17.22,2.6,9.02,2.09,67.84,19.02,1.57,0,2018,4
2018-04-08,Huangascar,14.2,5.09,8.61,2.43,73.53,15.54,1.34,0,2018,4
2018-04-09,Huangascar,15.51,5.05,8.75,0.59,71.79,14.5,1.31,0,2018,4
2018-04-10,Huangascar,15.79,3.98,8.76,0.0,71.78,15.58,1.5,0,2018,4
2018-04-11,Huangascar,15.32,4.81,8.71,0.0,73.19,19.13,1.54,0,2018,4
2018-04-12,Huangascar,18.39,3.33,9.52,0.0,63.5,16.82,1.37,0,2018,4
2018-04-13,Huangascar,14.93,4.92,9.15,0.0,64.26,13.85,2.38,0,2018,4
2018-04-14,Huangascar,17.56,4.49,9.85,0.0,62.44,14.6,1.95,0,2018,4
2018-04-15,Huangascar,18.9,3.45,9.76,0.0,60.18,23.9,2.09,0,2018,4
2018-04-16,Huangascar,19.58,3.18,10.41,0.0,59.37,24.49,2.14,0,2018,4
2018-04-17,Huangascar,17.65,5.28,10.5,0.0,61.89,21.97,1.77,0,2018,4
2018-04-18,Huangascar,19.52,5.33,11.45,0.0,57.47,23.87,1.96,0,2018,4
2018-04-19,Huangascar,18.19,7.2,10.88,0.0,63.32,21.97,1.91,0,2018,4
2018-04-20,Huangascar,17.48,6.27,10.54,0.0,62.79,20.28,2.08,0,2018,4
2018-04-21,Huangascar,16.07,6.62,10.11,0.0,64.98,18.17,1.34,0,2018,4
2018-04-22,Huangascar,17.14,5.99,9.82,1.7,67.8,16.31,1.77,0,2018,4
2018-04-23,Huangascar,15.88,4.94,9.67,0.14,69.5,16.9,1.53,0,2018,4
2018-04-24,Huangascar,14.81,4.99,8.65,1.38,71.88,15.21,1.81,0,2018,4
2018-04-25,Huangascar,15.61,5.38,9.28,3.15,70.33,11.16,1.6,0,2018,4
2018-04-26,Huangascar,14.69,5.95,9.18,1.14,71.88,16.2,1.82,0,2018,4
2018-04-27,Huangascar,18.06,6.53,10.9,0.0,65.61,17.96,1.43,0,2018,4
2018-04-28,Huangascar,17.17,5.67,10.1,0.63,70.21,13.45,1.33,0,2018,4
2018-04-29,Huangascar,18.39,4.89,10.23,0.11,66.84,17.72,1.66,0,2018,4
2018-04-30,Huangascar,18.25,4.86,10.27,1.2,64.93,19.06,1.63,0,2018,4
2018-05-01,Huangascar,17.33,5.62,10.19,0.69,63.19,12.04,1.69,0,2018,5
2018-05-02,Huangascar,18.82,4.07,10.13,0.0,60.07,22.81,1.97,0,2018,5
2018-05-03,Huangascar,19.47,3.35,10.44,0.0,56.26,22.53,1.99,0,2018,5
2018-05-04,Huangascar,17.39,6.49,10.63,2.01,62.57,16.71,1.67,0,2018,5
2018-05-05,Huangascar,17.33,5.43,10.12,0.18,63.08,15.47,1.72,0,2018,5
2018-05-06,Huangascar,16.21,5.27,9.42,0.85,66.05,17.44,1.97,0,2018,5
2018-05-07,Huangascar,17.34,5.14,9.98,0.31,65.68,17.97,1.62,0,2018,5
2018-05-08,Huangascar,17.15,5.83,9.97,0.0,67.23,15.53,1.31,0,2018,5
2018-05-09,Huangascar,16.55,4.45,9.52,0.0,69.88,15.47,1.57,0,2018,5
2018-05-10,Huangascar,18.07,6.23,10.56,0.0,65.73,21.6,2.07,0,2018,5
2018-05-11,Huangascar,19.64,6.41,11.55,0.0,58.83,21.12,1.77,0,2018,5
2018-05-12,Huangascar,17.74,6.02,10.28,0.0,59.75,20.06,1.7,0,2018,5
2018-05-13,Huangascar,16.85,3.91,9.38,0.0,48.01,23.2,2.13,0,2018,5
2018-05-14,Huangascar,17.31,4.55,9.66,0.0,54.84,22.72,1.89,0,2018,5
2018-05-15,Huangascar,17.37,5.69,9.79,0.0,59.94,21.31,2.15,0,2018,5
2018-05-16,Huangascar,18.15,5.75,10.24,0.0,58.46,20.19,2.14,0,2018,5
2018-05-17,Huangascar,17.28,4.72,9.76,0.0,60.91,19.87,2.43,0,2018,5
2018-05-18,Huangascar,17.0,5.0,9.82,0.0,57.09,22.56,2.01,0,2018,5
2018-05-19,Huangascar,18.33,5.59,10.56,0.0,55.99,20.46,1.45,0,2018,5
2018-05-20,Huangascar,16.86,5.56,9.75,0.0,61.62,20.52,1.96,0,2018,5
2018-05-21,Huangascar,17.61,3.53,9.32,0.0,53.36,21.7,2.04,0,2018,5
2018-05-22,Huangascar,18.0,4.3,9.72,0.0,58.9,20.66,1.69,0,2018,5
2018-05-23,Huangascar,17.48,4.28,9.63,0.0,61.79,19.83,2.02,0,2018,5
2018-05-24,Huangascar,17.83,5.4,10.15,0.0,60.23,19.9,1.66,0,2018,5
2018-05-25,Huangascar,18.03,2.72,9.59,0.0,59.28,22.35,2.21,0,2018,5
